r,DD,GAFF,GAFF2
18.5625,0.97439,0.996013,0.994974
18.5875,0.985236,0.994665,0.949336
18.6125,0.992563,0.991862,0.9911
18.6375,0.985924,0.978096,0.986983
18.6625,1.00246,0.98128,0.969913
18.6875,0.991471,0.980103,0.997021
18.7125,0.979747,0.998735,0.9833
18.7375,0.996551,0.991101,0.98501
18.7625,0.990495,0.965107,0.972828
18.7875,1.00117,0.99338,0.987349
18.8125,0.983284,0.995024,0.978605
18.8375,1.00742,0.97064,0.977178
18.8625,0.981315,0.981107,0.978347
18.8875,0.976653,0.987524,0.985451
18.9125,1.00034,0.97233,0.976016
18.9375,0.999245,0.989488,1.00159
18.9625,1.00045,1.0017,0.97344
18.9875,0.999355,0.990781,0.996324
19.0125,0.966784,0.991227,0.982355
19.0375,1.00098,1.01093,0.97647
19.0625,0.982761,0.988182,0.981268
19.0875,0.993716,0.989882,0.985532
19.1125,1.00663,0.990186,0.972481
19.1375,0.983751,0.99199,0.999269
19.1625,0.995611,0.987652,0.994404
19.1875,1.00203,0.97223,0.976162
19.2125,0.992931,0.988491,0.97762
19.2375,0.984005,0.975126,0.9838
19.2625,0.985425,1.00045,0.991684
19.2875,0.982129,0.995758,0.991717
19.3125,0.984281,0.98727,0.987668
19.3375,0.996273,1.01064,0.996088
19.3625,0.991367,1.01256,0.982697
19.3875,0.997513,0.997854,0.996231
19.4125,0.9859,1.00065,0.994767
19.4375,1.00031,1.00172,0.991722
19.4625,0.969897,0.996968,0.991245
19.4875,0.973353,0.98389,1.00946
19.5125,1.00655,0.998139,1.00106
19.5375,0.99215,0.993901,0.968674
19.5625,0.995754,0.97708,0.983305
19.5875,0.977006,0.980214,0.982839
19.6125,0.979187,0.986911,0.981294
19.6375,0.985893,0.983924,1.00426
19.6625,1.00066,1.01089,0.994433
19.6875,1.01405,0.990664,0.988222
19.7125,1.00116,0.998672,0.988564
19.7375,1.00762,0.986005,0.989375
19.7625,0.993156,0.993508,1.00859
19.7875,0.989237,0.985955,1.00428
19.8125,0.994956,0.999031,0.978493
19.8375,1.00216,0.996864,0.986923
19.8625,0.991237,0.983646,0.989815
19.8875,0.99818,0.995226,1.0012
19.9125,0.982432,0.98126,1.00717
19.9375,1.00651,0.99752,0.994559
19.9625,0.997629,1.01439,0.991375
19.9875,0.990984,0.988856,0.989127
20.0125,1.00289,0.999461,0.995751
20.0375,0.992125,0.99285,0.995219
20.0625,0.994803,0.991633,0.997895
20.0875,0.986621,0.986889,0.99267
20.1125,1.0033,0.996587,0.992027
20.1375,1.00763,1.00555,0.980926
20.1625,0.991758,0.99922,0.999474
20.1875,0.980601,1.01703,1.00051
20.2125,0.994863,0.994732,0.999725
20.2375,0.977336,1.01583,1.00964
20.2625,0.983452,1.0056,0.982671
20.2875,0.978903,0.995984,0.994587
20.3125,0.991008,0.983738,1.00264
20.3375,0.986569,1.00653,0.985914
20.3625,0.996145,0.997855,0.994723
20.3875,1.0008,1.00414,0.996721
20.4125,0.993814,1.00212,1.00147
20.4375,0.992707,1.00495,0.986112
20.4625,0.988083,1.01752,0.989318
20.4875,0.991379,0.997315,0.991738
20.5125,0.991373,0.990737,0.980557
20.5375,0.975638,1.01152,0.996642
20.5625,0.994837,1.00059,1.01243
20.5875,0.988184,1.01897,0.997462
20.6125,0.991968,0.98385,0.993525
20.6375,0.995838,1.01414,0.972719
20.6625,0.994833,0.99039,0.987751
20.6875,0.988447,1.0056,0.991182
20.7125,1.00002,1.01698,1.00416
20.7375,0.994933,1.00706,1.00184
20.7625,0.992004,1.00666,1.02766
20.7875,0.992498,0.99988,1.0013
20.8125,1.00181,0.999388,0.98559
20.8375,0.998667,0.992866,1.00096
20.8625,1.01215,1.00589,0.998242
20.8875,0.993786,0.992329,1.01456
20.9125,0.987936,0.994054,1.00338
20.9375,0.99598,0.99933,1.01308
20.9625,0.998218,0.987227,0.997762
20.9875,0.99239,1.00083,1.00533
21.0125,0.99702,1.01603,1.00283
21.0375,0.988303,0.995456,0.981078
21.0625,0.998314,1.01846,1.00286
21.0875,0.983104,1.00035,0.991048
21.1125,1.00382,1.0022,0.98922
21.1375,0.99784,0.984517,0.977079
21.1625,0.995587,1.00383,0.996182
21.1875,0.985748,1.01446,0.997837
21.2125,1.01629,1.00084,1.00184
21.2375,0.978763,1.00001,0.991816
21.2625,0.997859,1.00508,1.00335
21.2875,0.999379,1.01691,1.00313
21.3125,1.02523,1.00977,0.986268
21.3375,0.997736,1.00468,1.01039
21.3625,0.97138,1.00395,0.995799
21.3875,0.970319,0.992964,0.998612
21.4125,1.00482,0.999362,0.998192
21.4375,0.99757,0.995034,1.00329
21.4625,1.00435,1.02542,0.996749
21.4875,1.00421,0.989513,0.98245
21.5125,1.00148,0.999521,0.998695
21.5375,0.972242,1.00126,1.00592
21.5625,0.983957,1.00319,0.991789
21.5875,0.996802,0.99998,0.999484
21.6125,0.995286,1.00681,0.997666
21.6375,1.00184,1.00311,1.00747
21.6625,0.992856,1.01431,1.00977
21.6875,1.00281,0.997908,1.00313
21.7125,0.98184,0.992396,1.00571
21.7375,0.989136,1.00606,1.00096
21.7625,0.986768,0.988908,1.01443
21.7875,0.998283,0.994768,1.01365
21.8125,0.994544,0.998957,1.01443
21.8375,0.988888,1.00332,0.995097
21.8625,1.00397,1.00967,1.0124
21.8875,1.01562,1.00248,0.994597
21.9125,1.01407,1.011,1.01278
21.9375,0.991474,1.00058,0.99869
21.9625,0.989791,1.01269,0.992021
21.9875,0.979538,1.00896,1.00273
22.0125,0.999939,1.00838,1.01273
22.0375,0.991791,0.995213,1.00626
22.0625,0.995885,1.01438,1.00777
22.0875,0.984096,0.997397,0.992447
22.1125,1.01042,1.00125,0.981436
22.1375,0.997419,1.00152,0.99192
22.1625,0.992357,0.991125,1.01662
22.1875,0.993397,1.00485,0.993915
22.2125,0.999377,1.00529,1.01167
22.2375,0.999274,1.01789,0.994298
22.2625,1.02138,1.01329,1.00118
22.2875,0.976899,1.00861,1.01963
22.3125,0.996731,1.00884,1.00226
22.3375,0.995609,0.996828,0.994747
22.3625,1.00029,1.0149,1.00313
22.3875,1.00146,1.00613,1.01321
22.4125,1.00693,0.994283,0.993607
22.4375,0.998099,1.01086,0.993958
22.4625,0.994144,1.0128,1.02254
22.4875,0.990478,1.00265,0.991822
22.5125,1.017,1.00713,0.986618
22.5375,0.999418,0.999109,1.00095
22.5625,1.0115,1.01341,0.989676
22.5875,1.01098,1.00783,0.9986
22.6125,0.990367,1.01531,1.02128
22.6375,0.995821,0.996754,0.996353
22.6625,1.00466,1.00949,1.00538
22.6875,0.991974,1.00325,1.00003
22.7125,0.996934,0.987867,0.994966
22.7375,0.972113,1.00879,1.01133
22.7625,0.993982,1.01988,1.00368
22.7875,1.0028,1.01366,1.00068
22.8125,1.00397,1.0027,1.00292
22.8375,0.977484,1.01081,0.9849
22.8625,0.990945,1.01554,1.007
22.8875,1.00945,1.00842,1.00621
22.9125,1.01224,0.993619,1.00946
22.9375,0.995682,1.00568,1.00393
22.9625,0.984255,1.01578,0.997025
22.9875,0.993273,1.00288,1.00838
23.0125,0.98842,1.01111,1.01394
23.0375,0.994,0.973865,0.990109
23.0625,0.994964,1.00535,1.00382
23.0875,1.00396,1.00886,1.02552
23.1125,0.988077,0.998509,0.988872
23.1375,0.990847,0.990432,1.0192
23.1625,0.99532,1.00807,1.00583
23.1875,0.987264,1.01043,0.995003
23.2125,1.00429,1.01371,1.01613
23.2375,1.01006,1.00966,0.997555
23.2625,0.996229,0.996707,1.00521
23.2875,0.993837,1.00744,1.00909
23.3125,0.99552,0.990492,1.0132
23.3375,0.996517,1.00886,1.00316
23.3625,0.996327,1.01891,1.01461
23.3875,1.0011,1.0211,1.00494
23.4125,1.01107,1.00182,0.998677
23.4375,0.999017,0.995424,1.01627
23.4625,0.996554,1.02576,1.01695
23.4875,1.01522,1.02225,1.00025
23.5125,0.988488,1.02448,1.00396
23.5375,0.994952,1.02711,1.0084
23.5625,1.00645,1.01558,0.997544
23.5875,0.993471,1.01863,1.0072
23.6125,0.987155,1.01895,1.0068
23.6375,0.982018,0.999448,1.00517
23.6625,0.995245,1.00456,1.0121
23.6875,0.985839,1.00776,1.01054
23.7125,1.00252,0.99477,1.01808
23.7375,0.988148,1.01648,1.00342
23.7625,0.994799,0.995956,0.996742
23.7875,0.99857,0.99565,0.99807
23.8125,0.980228,1.00271,0.998577
23.8375,1.00541,1.00619,1.00971
23.8625,0.987126,1.01061,0.998606
23.8875,1.01154,1.01325,1.01655
23.9125,0.996293,1.01338,1.00411
23.9375,1.00265,1.01575,1.00539
23.9625,0.997835,1.00852,1.01293
23.9875,1.0004,1.0057,1.00673
24.0125,1.00407,1.0036,1.00704
24.0375,0.993213,1.00915,1.00973
24.0625,1.00992,1.00523,1.00859
24.0875,1.01204,0.993565,1.01293
24.1125,0.995125,1.00304,1.00909
24.1375,0.993539,1.00167,1.01048
24.1625,0.995902,1.01439,0.99694
24.1875,1.00786,1.01025,1.01363
24.2125,0.983072,1.01154,1.01414
24.2375,1.0099,1.00281,1.01008
24.2625,1.0147,1.01276,1.0062
24.2875,0.991065,0.995489,0.99702
24.3125,0.9976,1.00191,1.00043
24.3375,1.01126,0.990782,1.01558
24.3625,1.00305,1.0108,1.01776
24.3875,0.989614,0.994446,0.997929
24.4125,0.995008,1.02647,0.997511
24.4375,1.01164,1.01745,1.00713
24.4625,0.984402,1.00555,1.01354
24.4875,0.993071,1.00457,1.00163
24.5125,0.999862,1.00673,0.999285
24.5375,0.999738,1.00567,1.00292
24.5625,0.997475,1.01672,1.00202
24.5875,0.998571,0.996948,1.00769
24.6125,0.995936,1.00539,1.00115
24.6375,0.993612,1.00683,0.997753
24.6625,0.995991,1.01423,1.02393
24.6875,1.00712,1.00773,1.00468
24.7125,0.997018,1.00524,1.00114
24.7375,1.00501,1.01799,1.00537
24.7625,0.997803,0.996315,1.00259
24.7875,1.00861,1.01232,1.01295
24.8125,0.985556,1.01841,0.999228
24.8375,1.01247,1.0049,1.01866
24.8625,0.995978,1.01425,0.992752
24.8875,1.01093,1.00502,0.993512
24.9125,1.01633,1.01277,1.00786
24.9375,1.00496,1.01672,1.00265
24.9625,0.997845,0.991323,1.01211
24.9875,1.00736,1.0106,1.02382
